word,pos,meaning_zh,confidence,source,example_szy,example_zh
patekeden,,[例] 不要把工作讓我單獨做。,★★★,ilrdf_xml,amana patekeden kaku tu kawaw.,不要把工作讓我單獨做。
patekteken,,[例] 竹籬笆要立柱子才不會倒掉！,★★★,ilrdf_xml,patekteken ku langat caay ka piluh!,竹籬笆要立柱子才不會倒掉！
patelac,,[例] 你工作上的問題很多。,★★★,ilrdf_xml,yadah ku patelac nu misu a kawaw.,你工作上的問題很多。
patelaw,,[例] 我的朋友的手臂很有力量。,★★★,ilrdf_xml,icelang ku patelaw nu cabay nu maku.,我的朋友的手臂很有力量。
patelay,,[例] 打電話給老師。,★★★,ilrdf_xml,patelay tu saydang.,打電話給老師。
patelek,,[例] Angah插的秧很直。,★★★,ilrdf_xml,patelek ku nipaanipan ni Angah.,Angah插的秧很直。
patelekay,,[例] 要結交行為正直的人作朋友。,★★★,ilrdf_xml,kau patelekay ku kawaw a tademaw ku sacabayen.,要結交行為正直的人作朋友。
patibalang,,[例] 睡覺時不要把腳跨（在別人身）上。,★★★,ilrdf_xml,anu mabi' amana patibalang tu kuku'.,睡覺時不要把腳跨（在別人身）上。
patideng,,,★☆☆,corpus_highfreq,"1160 amihcaan, pali nu tudung a kiwkay mu-lise.te. suli “Maurice de Sully” patideng palekal mikiyaku, kyu 1163 a mihcaan sayaway a patucek tu sapaneknek a baetu, ngy malingatu tu a misanga tu kiwkay.",
patigami,,[例] 我寫信給孩子。,★★★,ilrdf_xml,patigami kaku tu wawa.,我寫信給孩子。
patikuen,,[例] 我要把衣服還給你。,★★★,ilrdf_xml,patikuen nu maku ku zikuc nu misu.,我要把衣服還給你。
patimpi'an,,[例] Benel為Taymu戴上頭冠。,★★★,ilrdf_xml,patimpi'an ni Benel ci Taymu.,Benel為Taymu戴上頭冠。
patinaku,,,★☆☆,corpus_highfreq,"1540 a mihcaan izaw ku cacay ci Cya-si-ya·Low-peyc·te·ka-te-na-s “García López de Cárdenas” a Si-pang-ya a tademaw saayaway pakazih tu tabakiay diheb. 19 se-ci 70 a ziday, Amey-li-ka tukusay a hitay saw-wi ci Ye-han·wi-s-li·paw-wi-al mikelid tu saayaway a nu ke-sye nu miasihay a kaput tayza i tabakiay a diheb. paw-wi-al patinaku tu dihebay nu maleneknekay nu sadangay a ba’tu mahiza “u belih nu cudadan a kungku”. saca, nuayawan izaw tu ku Mey-cow a In-ti-an a tademaw i tepad nu diheb mana’nel tu.",
patiyamay,,,★☆☆,corpus_highfreq,"1856 a mihcaan, makay Wi-ye-na talakaway a cacudadan caay ka tenes tayza i Pu-lu-en, Mung-te-al malingatu katayana’ katukuh 8 a mihcaan migingkiw tu hulintaw. Mung-te-al saayaway makay yadahay a sapaluma a patiyamay natiza miala tu 34 a lamangan ku sapaluma tu hulintaw, makayza mipili’ sapigingki tu 22 a lamangan a sapaluma. taneng kuheni pasasuzuma, mahiniay tanayaay a lamit atu apuyu’ay a lami’, kimulmulay cancaay sa u makulibutay, abuabua a pudac ancaay selengacay a punacan.",
patiyapen,,[例] 該增加工人的工資！,★★★,ilrdf_xml,patiyapen ku lipida nu malukay!,該增加工人的工資！
patizeng,V-AV(causative),建立、豎立,★★★,vocab_core,# balucu'ay 心目中的 i balucu'ay nu maku kiya tademaw. nay balucu'ay nu maku kina kamu. # balucu'en 放在心裡(命令）i balucu'en ku kamu nu pabaway Di'tu! # kalabalucu' 脾氣太差；暴燥 kalabalucu' kaku i kaimelangan. # mabalucu' 生氣了 sakamuen nu babalaki sa mabalucu' kiza wawa. mabalucu' ci Bunuk sakamuen tu cacus niza. # mabalucu'ay 生氣的 amana hizaen tu mabalucu'ay ku piazih tu tademaw. # nabalucu'an 期望；心中所想；心之所屬 malaheci tu ku nabalucu'an nu niyam. nabalucu'an nu maku kiza tatayna. nabalucu'an nu maku kuyni a kawaw.,
patubeli,,,★☆☆,corpus_highfreq,"2000: sakamu sa ku kakawsan ""u canan ku kawaw nu misu?"", patubeli kaku sa """,
patubeli1,,[例] 我贊成你的說法。,★★★,ilrdf_xml,patubeli kaku tu nakamuan nu misu.,我贊成你的說法。
patubeli2,,[例] 我回應你說的話。,★★★,ilrdf_xml,patubeli kaku tu kamu nu misu.,我回應你說的話。
patubelien2,,[例] 請回答你哥哥的話！,★★★,ilrdf_xml,patubelien ku kaka nu misu tu kamu!,請回答你哥哥的話！
patucek,,,★☆☆,corpus_highfreq,"&quot;tepuc a hulic , sasikul tu binawlan a hulic hani ci Ci-lin-cen ku mupulungay a masasudang , mikilim a patucek tiya palemang sananay a pahiyubang micalilaw tu nikataynian muwalal&quot;【災防法、社維法 請季連成總協調長，查核網軍造謠影響救災】",
patukil,,[例] 叫這個小孩，都沒有回應。,★★★,ilrdf_xml,"awawen kina wawa, caay patukil.",叫這個小孩，都沒有回應。
patulakukan,,[例] Tuku的雞舍很大。,★★★,ilrdf_xml,tabaki ku patulakukan ni Tuku.,Tuku的雞舍很大。
patungusan,,[例] 上級指派Kacaw管理。,★★★,ilrdf_xml,patungusan nu i pabaway ci Kacaw mikuwan.,上級指派Kacaw管理。
patupelan,,[例] 早上媽媽幫我戴上帽子。,★★★,ilrdf_xml,patupelan niina kaku i sananal.,早上媽媽幫我戴上帽子。
patusuz,,[例] 羊跪著吃奶。,★★★,ilrdf_xml,patusuz ku sizi micucu.,羊跪著吃奶。
patusuzay,,[例] 整片地開滿紫花藿香薊很漂亮。,★★★,ilrdf_xml,ahebal ku langaw nu sibaluay a patusuzay salungan azihen.,整片地開滿紫花藿香薊很漂亮。
patuzu'an,,[例] 去把木桶放在屋簷下滴水的地方，把手和腳洗一洗。,★★★,ilrdf_xml,"pazeneng ku pa'tang i patuzu'an, pibanawan tu lima atu kuku'.",去把木桶放在屋簷下滴水的地方，把手和腳洗一洗。
pauculi,,[例] 零錢不夠老闆沒有找錢。,★★★,ilrdf_xml,caay ka taneng ku kalisiw caay pauculi ku pacakayay.,零錢不夠老闆沒有找錢。
pauculien,,[例] 我讓賣衣服的老闆找錢。,★★★,ilrdf_xml,pauculien nu pacakayay tu zikuc kaku.,我讓賣衣服的老闆找錢。
paudipay,,,★☆☆,corpus_highfreq,"""wina atu wama u wawa nikalalikelyh u nisausian nu paudipay padungus kita tu alaw han mabaat ,",
paulic,,[例] 老年人很懂得詞頌。,★★★,ilrdf_xml,matineng paulic ku babalaki.,老年人很懂得詞頌。
paulican,,[例] Bunuk在歌曲裡填詞。,★★★,ilrdf_xml,paulican ni Bunuk ku dadiw niza.,Bunuk在歌曲裡填詞。
paunucen,,[例] 用扁擔來挑水。,★★★,ilrdf_xml,paunucen ku pa'tang midadum.,用扁擔來挑水。
pauuc,,[例] 我正在穿針準備要縫補衣服。,★★★,ilrdf_xml,pauuc kaku tu zinum sapikutepu tu zikuc.,我正在穿針準備要縫補衣服。
pauucen,,[例] Imi，去幫我穿一下針！,★★★,ilrdf_xml,Imiaw pauucen henay ku zinum nu maku!,Imi，去幫我穿一下針！
pauzipay,,[例] 賦予生命的（上天）會知道你是怎樣的人。,★★★,ilrdf_xml,matineng ku pauzipay mitapal tu kahini isu.,賦予生命的（上天）會知道你是怎樣的人。
pauzipen,,[例] 醫生將病人救起。,★★★,ilrdf_xml,pauzipen nu misaydang ku imelangay.,醫生將病人救起。
paw,,,★☆☆,corpus_highfreq,"kaDipunan nu Taywan, niyadu’ nu Ciw-fun pala “ ken-cay-liaw-cun” a nikuwanan, walian a niyadu’an u Cin-kua-se u “Ciw-fun-cung” a mikuwanay, ina tusaay a niyadu’an u Kilun paw ku sausi. acay a malebut siwa a lasubu tusa a bataan a mamihcaan “ tacen siwa mihcaan” pulung nu kitidaan sumaden namin, sihu nu Dipun kenih han ku Ken-cay-liaw-cun, ciw-fun sumad han u “ ken-cay-liaw” tusa a tabakiay a sulit. cacay a malebut siwa a lasubu tulu a bataan idaw ku tulu a mihcaan “ caw-he “ walu mihcaan” , saka",
pawada',,[例] 我喜歡分一些菜給鄰居。,★★★,ilrdf_xml,manamuh kaku pawada' tu lami' i belaw.,我喜歡分一些菜給鄰居。
pawada'en,,[例] 你怎麼獨吞了要分給姐姐的東西？,★★★,ilrdf_xml,pawada'en ku kaka teked han nu misu?,你怎麼獨吞了要分給姐姐的東西？
pawali,,[例] 我去曬Taymu的衣服。,★★★,ilrdf_xml,pawali kaku tu zikuc ni Taymu.,我去曬Taymu的衣服。
pawaliay,,[例] 曬花生的人用粟耙來耙花生。,★★★,ilrdf_xml,sakalih nu pawaliay tu kalitang sa u kalih.,曬花生的人用粟耙來耙花生。
pawalien,,[例] 在籬笆曬棉被！,★★★,ilrdf_xml,pawalien ku pada i langat!,在籬笆曬棉被！
pawalil,,[例] 兔肉很好吃。,★★★,ilrdf_xml,asu' ku titi nu pawalil?,兔肉很好吃。
pawaliyan,,[例] 筍乾很香。,★★★,ilrdf_xml,bangsis ku ni pawaliyan a tebu'.,筍乾很香。
pawan,,[例] 不要忘記翻垃圾堆找我的戒子！,★★★,ilrdf_xml,amana ka pawan miadead a mikilim i patatuni'an tuya mahedaway aku a tatamus!,不要忘記翻垃圾堆找我的戒子！
pawanengen,,[例] 若吃起來很酸，可加一點糖！,★★★,ilrdf_xml,anu cilemin kanen sa pawanengen tu adidi'!,若吃起來很酸，可加一點糖！
pawani,,[例] 忘了以前不好的。,★★★,ilrdf_xml,pawani ku ayaway a la'cusay.,忘了以前不好的。
pawpaw,,[例] 思想要成熟不要輕浮。,★★★,ilrdf_xml,satademawen ku nizateng amana ka pawpaw.,思想要成熟不要輕浮。
pawsa,,[例] Kacaw給我午餐。,★★★,ilrdf_xml,pawsa ci Kacaw i takuwan tu sakalahuk.,Kacaw給我午餐。
pawsaen,,[例] 將午餐給Kacaw吃！,★★★,ilrdf_xml,pawsaen ci Kacaw tu sakalahuk!,將午餐給Kacaw吃！
pay,,,★☆☆,corpus_highfreq,"2. saka tulu“milawaw”, yu how-say malineng tayza i cung-cen-al pahezek ku kitizaan hawsa, labu nu paakuti’an u saadidi’ay anipazeng. mahiniay sapaakuti’ atu baliay malamel ku bali mapalikat a akuti’. lamal pay bit’ 10 katukuh 30 mi ku dadawa mulalad, siza labu paakuti’an malamel ku bali ai 0.001 biti’ zikuz mamin tu akuti’. namahini cacay ku 50 katukuh 75 pa ku satalakaway a ngelu’ atu cacay 2000 katukuh 2500 ku akutu’ u satalakaway a akuti’.",
paya,,,★☆☆,corpus_highfreq,"1517 amihcaan, ci lute i witepaw a kiwkay nu panan paduhepi tu “pakayni sapicakay tu cumi a paya sakasasakamu” “itawya siwa idaw ku lima a ulic nu cusa”, masassakamu tu nika laecus nu kiwkay a kakawaw, otawya i 1520 qmihcaan atu 1521 makai tu ci ciywacungan liang sakacacay a bataan atu sensenluma a tapang sakalima milunguc papiseputu tu cacanan a cuda apanutek.",
payapay,,[例] 如果有風時風箏飛的高。,★★★,ilrdf_xml,anu ci bali sa kapah kuni ka bahel nu payapay.,如果有風時風箏飛的高。
payawan,,,★☆☆,corpus_highfreq,"Ci Cinsetantiuse cacay. Kelulan u sibaluwangay u mikuwanay a tademaw cunida, Cinsetantin atu wamanida nika mapulung matenesay hakiya. Payawan anu mahica, yu 293 a mihcaan ci Cinsetantinuse maalanu tipanay a kanatal awkusetu makesimian mal nadikuda ni kaysa, miliyas cinida tu ci haylunna atumakesimian a wawa ru taytayna ci hulawici.makesimian mikikung.",
payayam,,[例] 每一種鳥類的喙都長得不一樣。,★★★,ilrdf_xml,masasizuma ku sangutuc nu payayam.,每一種鳥類的喙都長得不一樣。
paybalucu'ay,,,★☆☆,corpus_highfreq,Wikipayke paybalucu'ay pulungamin a cudad-mihanhan,
payiza,,[例] 行駛較好的路。,★★★,ilrdf_xml,payiza i kapahay a zazan muculil.,行駛較好的路。
paylimalima,,[例] 每五個人排成一排。,★★★,ilrdf_xml,paylimalima ku cacay a luwis nu tademaw.,每五個人排成一排。
paylumaluma',,[例] 馬立雲部落的撒奇萊雅族家庭幾乎每戶都有阿美族人混居。,★★★,ilrdf_xml,macabul nu Pangcah ku paylumaluma' nu Sakizaya i Maibul.,馬立雲部落的撒奇萊雅族家庭幾乎每戶都有阿美族人混居。
paymihcaan,,,★☆☆,corpus_highfreq,"1703 a mihcaan Bing-dao mikawaw tu saayaway a pikisa tu hu-ku-mibu, itawyaay 50358 ku tademaw, katukuh 1801 a mihcaan maselep tu 47240. kasumamadan tu 19 a mihcaan izaw tu ku nikacunus nu tademaw, 1901 a mihcaan macunus tu 78470. kasumamadan tu 20 a mihcaan tu nikalingatu cin-ci kalamkam a macakat u tademaw malecad bahal sa macunus ku tademaw, 1940 a mihcaan katuku tu 121474. i sakatusa nu kitakit ngangayawana atu malingatu zikuzan nu ngangayaw, kalamkam a macakat kapah ku nikauzip nu tademaw, u",
payniyazu',,[例] 各個部落都有部落領袖。,★★★,ilrdf_xml,payniyazu' sa izau amin ku tumuk.,各個部落都有部落領袖。
paysananal,,[例] 我每天清晨運動。,★★★,ilrdf_xml,paysananal miyatayat tu uzip kaku.,我每天清晨運動。
paysu',,[例] 你帶了多少錢？,★★★,ilrdf_xml,hacica ku nizikec isu tu paysu'?,你帶了多少錢？
paywan,,,★☆☆,corpus_highfreq,*阿美族 Pangcah 排灣族 Paywan 布農族 Yuwatan 卑南族 Puyuma 賽夏族 Saysit 邵族 Saw 噶瑪蘭族 Kabalan 撒奇萊雅族 Sakizaya,
paza',,[例] 猴子愛吃香蕉。,★★★,ilrdf_xml,manamuh mukan tu paza' ku ungay.,猴子愛吃香蕉。
pazazan,,[例] 誰叫你開路的？,★★★,ilrdf_xml,cima ku pazazan sananay i tisuwan?,誰叫你開路的？
pazaziyamu,,[例] 把菜混合煮起來很好吃。,★★★,ilrdf_xml,pazaziyamu han kiya lami' sa asu' kanen.,把菜混合煮起來很好吃。
pazeng,,[例] 東西放在那裏就好了。,★★★,ilrdf_xml,pazeng han kiya tuud i tiza kapah tu.,東西放在那裏就好了。
pazengen,,[例] 把汽車停在那邊！,★★★,ilrdf_xml,pazengen kiya kazizeng i:za!,把汽車停在那邊！
pazik,,[例] 美崙山在花蓮市。,★★★,ilrdf_xml,i Kalingku ku Pazik a buyu'.,美崙山在花蓮市。
pazikucan,,[例] 衣櫥全被小偷翻過了。,★★★,ilrdf_xml,maadaday tu amin kina pazikucan nu mikidemay.,衣櫥全被小偷翻過了。
pecec,,[例] 鼻子塌的人。,★★★,ilrdf_xml,ci pecec.,鼻子塌的人。
peci',,[例] 酒瓶掉到地上就這麼自然地摔破。,★★★,ilrdf_xml,peci' sa ku cungal a mahetik.,酒瓶掉到地上就這麼自然地摔破。
peci'en,,[例] 去打破這個瓶子！,★★★,ilrdf_xml,peci'en kiya cungal!,去打破這個瓶子！
pecih,,[例] 去把這個麻糬撥開。,★★★,ilrdf_xml,pecih han kiya tunuz.,去把這個麻糬撥開。
pecihen,,[例] 把這個麻糬撥開！,★★★,ilrdf_xml,pecihen kiya tunuz!,把這個麻糬撥開！
pecu',,[例] 檳榔在成熟的時候就這麼自然地掉落。,★★★,ilrdf_xml,pecu' sa ku da'dac a mazuhem.,檳榔在成熟的時候就這麼自然地掉落。
pei,,,★☆☆,corpus_highfreq,"1842 a mihcaan, hungti a ziday atu Ing-kou matatelek tu “Nan-cin a katatelek (南京條約)” tahdikud kelapan paeli tu Hong Kong, zikuzan matatelek aca tu “Pei-cin a katatelek (北京條約)” atu “milekakawa tu Hong Kong a kenis a cedang”, pasasumaen mikelit pabeli tu Ciw-lung atu pacaliw micaliw tu Sin-cye (新界), uynian nu ayzaay a Hong Kong masaadidi’. sakatusa a ngangayawan hawsa, Hong Kong nanialan nu Japan tu tuluay a mihcaan walu a bulad.",
pela',,[例] 把這個西瓜剖開。,★★★,ilrdf_xml,pela' han kiya ciyak.,把這個西瓜剖開。
pelal,,[例] 這座山崩塌了。,★★★,ilrdf_xml,pelal sa kiya buyu'.,這座山崩塌了。
pelalen,,[例] 去把這座山挖塌！,★★★,ilrdf_xml,pelalen kiya buyu'!,去把這座山挖塌！
pelu,,[例] 聽演講。,★★★,ilrdf_xml,mitengil tu pelu.,聽演講。
pelu',,[例] 葉子就這樣從樹上掉下來。,★★★,ilrdf_xml,pelu' sa ku papah nu kilang.,葉子就這樣從樹上掉下來。
pen,,,★☆☆,corpus_highfreq,"Iceland (Bing-dao 冰島) a kamu island han, u amisbayuan u cacay subal a kanatal, itini i Bei-daxiyang atu Beibingyang a lalikeluhan, Beiou u sakalima a kanatalan a cacay. Iceland (Bing-dao 冰島) kanatal a lala’ u ahebal 10.3 a mang pen bang kungli, 36 a mangn ku tademaw, kanahatu caay ka ahebal ku hekal, Ouzhou a tademaw u ze’ket saadidi’ay nu kanatal, i kitakit u liwliw u ze’ket nu tademaw u saadidi’ay nu kanatal aca. Iceland (Bing-dao 冰島) u sakahenulan a tu-se u Reykjavik, u satabakiay aca nu Bing",
penec,,[例] Butul一直被Kacaw壓。,★★★,ilrdf_xml,penec han ni Kacaw ci Butul.,Butul一直被Kacaw壓。
penen,,[例] 其中有乾的菅蓁。,★★★,ilrdf_xml,siamaacakay nina penen.,其中有乾的菅蓁。
pengnul,,[例] 較少見翠翼鳩了。,★★★,ilrdf_xml,nayi' maazih ku pengnul hananay.,較少見翠翼鳩了。
pepe,,[例] Pepe的嘴很銳利。,★★★,ilrdf_xml,Icelang ku sangutuc nu pepe.,Pepe的嘴很銳利。
pesad,,[例] 後山常崩塌的現象。,★★★,ilrdf_xml,pesad sa kya nuzikuzan a buyu'.,後山常崩塌的現象。
petun,,[例] Panay是我的手足（姐妹）。,★★★,ilrdf_xml,u petun nu maku ci Panay.,Panay是我的手足（姐妹）。
pey,,,★☆☆,corpus_highfreq,"1511 a nihcaan ci Ke-al-ti-s mikilul ci Pey-la-s-ke-san milihiza tu kalalais ni Ku-pa a masulup, Pay-la-s-ke-s patuzu’an mala Ku-pa cung-tu zikuz,ci Ke-al-te-s napaayaw mapala situngusay tu mikuwanay tu kalisiw, zikuz ciniza misinkiw mala u kinciw nu Ku-pa-sen-ti-ya-ke, malaacawa ci Pey la-s-Ke-san tu saadidi’ay a bai.",
pi'nengan,,[例] 他住的很遠。,★★★,ilrdf_xml,mabatad ku pi'nengan niza.,他住的很遠。
piacawan,,[例] Taymu 的水井是 Dinga'舀水的地方。,★★★,ilrdf_xml,piacawan ni Dinga' ku tebun ni Taymu.,Taymu 的水井是 Dinga'舀水的地方。
piadead,,[例] 不要翻稻草，免得被蛇咬。,★★★,ilrdf_xml,amana piadead tuya lalami kalataw nu bawu.,不要翻稻草，免得被蛇咬。
piadupan,,[例] 後山是我的獵場。,★★★,ilrdf_xml,u piadupan aku sa i nuzikuzan nina buyu'.,後山是我的獵場。
piala,,[例] 上山要帶番刀！,★★★,ilrdf_xml,piala tu bakan anu tabuyu'!,上山要帶番刀！
pialaan,,[例] 去農會拿肥料。,★★★,ilrdf_xml,i nukay ku pialaan tu kuyasi.,去農會拿肥料。
pialimutadan,,[例] 下雨天的時候阿嬤去撿拾地木耳。,★★★,ilrdf_xml,maudaday a demiad pialimutadan ni bayi.,下雨天的時候阿嬤去撿拾地木耳。
piamay,,[例] 去向 Benel 要地瓜！,★★★,ilrdf_xml,piamay ci Benelan tu tubah!,去向 Benel 要地瓜！
pianin,,[例] 去分一點你要吃的食物！,★★★,ilrdf_xml,pianin tu malu kakanen nu misu i!,去分一點你要吃的食物！
piapai,,[例] Sayun，去背你弟弟！,★★★,ilrdf_xml,piapai kisu Sayun tu saba!,Sayun，去背你弟弟！
piapalui,,[例] 去採要煮的麵包果。,★★★,ilrdf_xml,piapalui tu sasalami'en.,去採要煮的麵包果。
piasiki,,[例] 去掃你的房間！,★★★,ilrdf_xml,piasiki tu kakabian nu misu!,去掃你的房間！
piatalan,,[例] 水缸是舀水的地方。,★★★,ilrdf_xml,piatalan tu nanum ku caykeng.,水缸是舀水的地方。
piatali,,[例] 去幫老師盛飯！,★★★,ilrdf_xml,piatali tu hemay nu saydang!,去幫老師盛飯！
piatikaki,,[例] 去挖蚯蚓來餵鴨子！,★★★,ilrdf_xml,piatikaki tu sapakan tu taduk!,去挖蚯蚓來餵鴨子！
piatuli,,[例] 要在水溝堆砌石頭！,★★★,ilrdf_xml,piatuli tu ba'tu i cilis!,要在水溝堆砌石頭！
piauki,,[例] 到山上砍竹子 做菜園的籬笆。,★★★,ilrdf_xml,piauki i buyu' tu sapilangat tu palami'an.,到山上砍竹子 做菜園的籬笆。
piawasi,,[例] 你一定要完成學業！,★★★,ilrdf_xml,piawasi kisu tu nipahezek a micudad!,你一定要完成學業！
piawawi,,[例] 你去叫媽媽來吃中餐！,★★★,ilrdf_xml,piawawi kisu ci inaan a malahuk!,你去叫媽媽來吃中餐！
piawzai,,[例] 你邀請你的朋友到我這裡來！,★★★,ilrdf_xml,piawzai kisu tu cabay nu misu a tayni i takuwanan!,你邀請你的朋友到我這裡來！
piayami,,[例] Kacaw 你明天一定要去捕鳥給病人吃！,★★★,ilrdf_xml,piayami kisu Kacaw anucila sapakan tu imelangay!,Kacaw 你明天一定要去捕鳥給病人吃！
