word,pos,confidence,source,example_szy,example_zh
siyang,,★☆☆,corpus_highfreq,"1951 a mihcaan, i capi nu nisubelian mipatizeng misanga’ tu cacbay adidi’ay a pahikukian, masumad tu nu ayaway a palawpes tu kayadah nu demiad muculil anucaan mikacaw tu apuyu’ay a sumayu, milakuit tu kilakilangan. makay 196 a mihcaan katukuh 1970 a mihcaan, Pin-si-baa-ni-ya talakaway a cacudadan i nisubelian mikawaw tu tabakiay tu mikutkutay tu kasumamadanay. 1979 a mihcaan katukuh 1983 a mihcaan, Kwa-ti-mala cenbu malingatu misabalucu’ tu cacay siyang tu sapikutkut tu kasumamadan.",
so,,★☆☆,corpus_highfreq,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in plants that are floral (plants of the division Magnoliophyta, also called angiosperms). The biological function of a flower is to effect reproduction, usually by providing a mechanism for the union of sperm with eggs. Flowers may facilitate outcrossing (fusion of sperm and eggs from different individuals in a population) or allow selfing (fusion of sperm and egg from the same flower). Some flowers produce dia",
south,,★☆☆,corpus_highfreq,"(Amilika)Along With the Gods: The Two Worlds (Hangul: 신과함께-죄와 벌; RR: Sin gwa Hamkke - Joe wa Beol; lit. &quot;God with Together - Sin and Punishment&quot;) is a 2017 South Korean fantasy drama film directed by Kim Yong-hwa and based on a webcomic by Joo Ho-min. The film will be released in two parts, and stars Ha Jung-woo, Cha Tae-hyun, Ju Ji-hoon and Kim Hyang-gi. The first part of the film was released on December 20, 2017.",
spain,,★☆☆,corpus_highfreq,"1499 a mihca , sakahini “Todesillas a nikasasulitan (托德西利亞斯條約)”, sakay i si-cin (西經) 50 tu i satipan nu lala’ nu Spain (西班牙), i sawalian a lala’ nu Portugal (葡萄牙), u Portugal a tademaw (葡萄牙人) namakayni mialaw tu Asia (亞洲) atu Africa (非洲) a kenis, u etipay a Amilikaan (南美洲) hamin u nu Spain (西班牙) amin. kyu malingatu ku kalung mababaliay, u Portugal a tademaw (葡萄牙人) sacacay sa midepung tu Africanay (非洲的) a kalung nu tayniay atu tahkalay a nipikuwan . sikahini malinges tu ku Spain (西班牙), u Spain (西",
sq,,★☆☆,corpus_highfreq,"Algeria, officially the People's Democratic Republic of Algeria, is a sovereign state in North Africa on the Mediterranean coast. Its capital and most populous city is Algiers, located in the country's far north. With an area of 2,381,741 square kilometres (919,595 sq mi), Algeria is the tenth-largest country in the world, and the largest in Africa. Algeria is bordered to the northeast by Tunisia, to the east by Libya, to the west by Morocco, to the southwest by the Western Saharan territory, Ma",
stak,,★☆☆,corpus_highfreq,"akelian aci Liana Stak, u cacay tada a wawa nu heni. i nunisulitan a cudad, i nu saayaway sa, u bucud",
su,,★☆☆,corpus_highfreq,"2001 a mihcaan ku nipatahkal hamin u m an gga, nu ci-ing-se saayaway a cudad hamin xu mangga. Uyni a cudzad saka 21 a cudad~ saka 23 a cudad nu saayaway sapad nipatahkalan252 mang a cudadan, i tawya su satalakaway a nikiluan. Katukuh 2013 a mihca 3 bulad pulung hank u nipatahkal malakii’ ku 1 walwalen 2029 mang.",
subalan,,★☆☆,corpus_highfreq,"1925 a mihcaan malingatu tu Canada(加拿大) tu kamu satipan 60 du katukuh 141du nu bay-ci a kakitizaan tu uynian a lala’ nika mahiza caay kakatuud ku palatatenga’ay, ciniza i kitakitan u saamisay nuenengay nu tademawan, u hitay i Ay-lel-se-mi-lel-daw(艾爾斯米爾島) subalan tu Canada-cung-tuy-cing-paw-cang(加拿大軍隊警報站).",
subana'ay,,★☆☆,corpus_highfreq,nasulitan nay pabalucu'ay a kawaw nu subana'ay a pu 2018-1,
sudan,,★☆☆,corpus_highfreq,"Ing-kuo (英國) mangalay itini i Oman (阿曼) miteka mikutkut tu simal. Paayaw tu Sudan (蘇丹) Sayi-tel (賽義德), itini i hedek nu cacay a malebut siwa a lasubu lima a bataan idaw ku sepat (1954) a mihcaan tu hedek patudu'an kuhitay nu Oman (阿曼) midebung, maalaw ku Ika-li' (伊卡利) atu Luse-take’ (魯斯塔克), cacay a malebut siwa a lasubu lima a bataan idaw ku lima (1955) a mihcaan saba tu tusa a bulad atu sabaw tu lima a demiad milealaw tu Ciwcenkuo (教長國) a suodu Nice-waw (尼茲瓦).",
sul,,★☆☆,corpus_highfreq,""" nu tuse nu aadupan"" iti 2016 a mihcaan 2 a bulad 13 a demiad i Pilise a kanatal ya Pulusay-el i pilisinan tu kacudu a demiad palekal tu nikasayawan a pazizaw, kalecadan nu mihcaan i 3 a bulad 4 a demiadan iti kaamisan nu Amilika a buluku u 2D, 3D, RealD, IMAX 3D a kasaditan papizizaw tu mimelaway. nipazizawan nu kacudu sa, i nu dikudan kapah amin a piliclic nu mikinaulay, katuud ku miliclicay nu mitesekay a tademaw patatudu tu lima sikasenengan ku datuk nu masakaputay, u ulic nu kungku, atu pi",
sulda,,★☆☆,corpus_highfreq,"3800mi nu sasaan u sema nu sulda , tanayu 5.7 a kuli saisasaay sa 2980 mi , micumud i e-may u cuedetay akilakilangan mukelid tu 5.3 malebut ami, uenal nu sulda nuka sa kayakay 158‰ . 3800米以下為冰舌，長5.7公里，最低端2980米，伸入原始峨眉冷杉林帶5.3千米，冰面平均縱坡度158‰。",
sumaden,,★☆☆,corpus_highfreq,"16 a siki nudikuda katukuh 17 asiki nuayawan sayaway sa 20 amihcaan itawya ci sa-si-pi-ya i lun-tun malinagtu silaheci mikuli, u migikiay cinida u misulitay aca tu sapigiki a cuda, u sapaadih tu sakakaay ku nuheni a kaput, nadikudan sa sumaden ku ngangan nuheni u ku-wang han tu a masakaputay.",
sumanah,,★☆☆,corpus_highfreq,"Cin-men tabakiay sangaw a sapinam laed a piawas 1280.2 mi, u saayaway I kitakit nu miawzasay tu malebut mi nu laitay a sangaw u ahebal 27.5mi, kakulah ku sumanah nu sangaw, Cin-men tabakiay sangaw u sakasepat nu talakaway a sangaw nu kitakit, katukuh 227.4 mi ku talakaw, 2737.4米ku pulung a katanaya’ nu sangaw.",
sumilaway,,★☆☆,corpus_highfreq,"1362 a mihcaan anucaay 1363 a mihcaan Li-tawan nu situngusay ci Al-ci-al-ta-si sumilaway a kangangayawan mademec Cin-cang-han-kow zikuz, palahad tu lala’katukuh I Ci-pu-Po-tow-li-ya atu-U-ke-lan a ulaulangan, namahiza uyaan Ci-pu-low-s nu macakatay-Tong-cen-cyaw, S-la-bu kiwkay a kamu atu ulic nu laylay pacubuden tu i Wi-al-niw-s, tiniay pakutayen tu Ci-pu, i Pow-lan mapulung tu Pow-lan ayaw malilid ku tinsikiw, hiza satu mala anu S-la-bu Tung-cen a singku macakatay a angangan.",
sun,,★☆☆,corpus_highfreq,"Cye-bu-sun na u saka tusa nu Wi-ci-niya-cow a cow-cang “1779 a mihcaan-1781 a mihcaan”, saayaway nu Amilika a kow-u-cin “1789 a mihcaan-1793 a mihcaan”, atu saka tusa nu Amilika a bu-Cong-tong “1797 a mihcaan-1801 a mihcaan. 1800 a mihcaan ci Cye-bu-sun pakazemec tu malaliday nu Amilika nu sakatulu a Cong-tong ci Ya-tang-s, namahiza nikilidan niza a cen-tang mikuwan tu Amilika katukuh sepat tu cacay a lasubu a mihcaan, katukuh cen-tanng niza tu 1824 a mihcaan katukuh i kaliwasakan. 縮圖|Cye-bu sun",
sung,,★☆☆,corpus_highfreq,"Si-tung-luwan, W-bu. Sung a ziday saayaway a ngangan u Cuwang, Cuwang, Cung, Hungtiay a ziday singangan tu Cuwangn tademaw, Liyang tademaw, micudaday tademaw. 1949 a mihca u Cong-kow ayaw a patizeng nisulit tu Cowang, 1949 a mihaca zikuz sumadan u tapiingan tademzaw a sulit Cuwang, pulung a nganga Cuwangcu, katukuh pisakamu ni Cow-en-lay i 1965 a mihca sumadan “Cuwang” u “Cuwang” han.",
suni,,★☆☆,corpus_highfreq,"1651 a mihcaan 12 abulad nunikalepacawan nu kapah, u apuyu’ay a suni masulip tu sa-u pilitin a subal nu icuwacuwaay sadikuday tu a kitidaan nu kakitaan miales masukip.",
suo,,★☆☆,corpus_highfreq,* Hulam talakaway a nipaluma nalunasulitan a sulu pulungamin a sulu《中國高等植物資料庫全庫》. Hulam kagak a yuan adidiay a mauzipay migankiway a suo中國科學院微生物研究所. [2009-02-24]. * Yuan-cu-min-cu wei-yuan-huy sapayu' a nipaluma nu Yuan-cu-min 行政院原住民族委員會-原住民族藥用植物2009-p28 * 花序數位典藏國家型科技計畫/應用服務分項計畫 * 中文維基-大薊: https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%96%8A,
suy,,★☆☆,corpus_highfreq,"Sing-si-cuo kitidaan u matenesay tu. sang tay, u di’tuan a kitidaan. Si-cuo katukuh tu cun ciw, u cu-cen a kitidaan. cen-kuo tawya u cu-cen kitidaan. si han u U-lin kitidaan. tuluay a kanatalan tu lingatu u Su, nikudan satu u U. Si-cin, Tun-cin u cin-cuo U-lin kitidaan. suy tan lima a dayan u Cen-cuo. Sun u Cin-hu-pei-lu a Cen-cuo, Fung-cuo. Yen u Hu-kun-han sen N-cuo cin-min-an-hu-se, Sin-ten-ke-luan anhuse atu Se-cun sin-sen iun-sun se. min-ce-iun-sun sin-wi se, paw-cin-cuo sin-wi se, liwan u ",
sweden,,★☆☆,corpus_highfreq,"1939 a mihecaan kinatusaan ku malpacaw (sakatusaay nu kitakit satabakiay masasungayaw, 第二次世界大戰), Te-kuo may sakay Zuy-tian kya muking, mipulu’ay mapulung nu, hitay pakeng tu midebung u Denmark (丹麥) atu Norway (挪威), sakay tayda i France (法國) micumud. nikasahida sa, UK (英國) mialaw tu Iceland (冰島), pasu u Su-lian madebung tu Baltic a bayu (波羅的海) i tepal idaw kya tuluay a kanatal. Soviet Union (蘇聯) a tu Germany (德國) malpacaw tu feng-lang mapacumud mi malepacaw. anu mahicachica nu siakayi nu Germany ",
sya,,★☆☆,corpus_highfreq,"""pauzipay tu malabadesay a iyung"" (A-me-lika a kamu: The Rescuers), u cacay nu How-te-ti-s-ni i 1977 a mihcaan nisang'an ni patahkal tu nu manga a igaan. nisumadan tu makay Ma-cye-li sya-pu a ""pauzipay tu malabadesay a iyung"" atu ""Pi-an-ka a limecedan"". u patahkalan cinizaan a demiad a iga i 1977 a mihcaan 6 a bulad 22 a demiad (u Sya-kang malecad tu a mihcaan tu 12 a bulad 22 a demiad a paiga). u saka 23 a igaan u micidekay ku kapah tanayu'ay a manga nu How-te-ti-s-ni.",
syakay,,★☆☆,corpus_highfreq,"1240年12月的拔都入侵徹底摧毀了這座城市，使基輔失去過去數個世紀所獲得的政治影響力，沙皇地位後來也由移居到莫斯科的羅斯人取代。加上後來強盛鄰國的興起，一度使得這裡成為這些大國的邊境重鎮（立陶宛大公國、波蘭立陶宛聯盟、俄羅斯帝國）。 縮圖|hamin hekal nu Pow-ti-al, teban a kitizaan nu Ci-pu. 波迪爾區全景，基輔的中心區之一 19 se-ci tu zikuz, Ci-pu zayhan E-low-s hungti a kanatal a kusi mingayaw muliyaw mulekal. Ci-pu namitaneng i 1917 a mihcaan E-kow mingayaw kahuyahuyan a zidayy zikuz, makay 1921 a mihcaan malingatu mala nu U-ke-lan su-wi-ay a syakay cu-i-kung-he-kow kahenulan a tukay,1934 a mihcaan zikuz mikutay tu Ha-al-ke-b",
syang,,★☆☆,corpus_highfreq,"1949 a mihcaan tahakal ku nipapulungan a niasipan Pye-cin a kitizaan izaway a ngangan nu zazan syang 6074 tusil, zumaay a Bu-tung 1330 tusil, zazan 274 tusil, syang 111 tusil, zazan 85 tusil, li 71 tusil, u kananaman u nisakamu nu tademaw amin Bu-tung, zazan syang, zazan li hamin han u Bu-tung.",
sye,,★☆☆,corpus_highfreq,"i caywal sepsip mihcaan mikikun, tatulu ku wawa nida. caywal seplim mihcaan mala Ingkuo sayaway nu cence cinci sye a saydan, itida pasubana’ i Dun-in-tu’ kusi syeyun. mangaay ku micudaday nida miawaw ci nidaan u “ tademaw” Ma-e-sa-se.",
syen,,★☆☆,corpus_highfreq,"kabalakian tu ni Mung-te-al napalatatenga’ tu kapahay a cabey niza, ci Pu-lu-en talakaway nalimaan syen ta-ti-ce-lyang sye cyaw-su ci Ni-ye-say-al sakamu sa , “azihen, tayni tu ku ziday aku sa. uyni a kamu mala u kahemekan palaayaway a kamu. katukuh kapatayan ni Mung-te-al zikuz tu 16 a mihcaan, hulintaw nigingkiwan tu nisulitan tatengaay patahkal zikuz tu 34 a mihcaan, makay mikawaw ciniza tu pitanam migingkiw tu hulintaw zikuz tu 43 a mihcaan, nipaliayaw a kamu malatatengaay tu.",
syubay,,★☆☆,corpus_highfreq,"A. J. Bramlett nalecuhan i DeKalb, Illinois, nanu syubay kanas-mali miunduay nu Amilika NBA nisakaput, pahanhanan tu kawaw ayza.",
tabakiaya,,★☆☆,corpus_highfreq,"* sakacacay a dadiw-balud, maala ku Taywan Cinciu kawlah sakapahay a dadiw-balud. zumasatu maala Taywan kya mihcan sakapahay kalulikitan dadiw mudadiw a balud, sakapahay misanga'ay atu sakapahay a sadadiw. maala aca ku Sinkapol Cinciu kawlah sakapahay baluhayay a mudadiway. * sakatusa a dadiw-balud &quot;Fantesi&quot;, maala sakapahay a dadiw-balud, sakapahay mitulik-dadiw, atu lima a kawlah nu Cinciu kawlah. * nazikuzay tulu a mihcan sa, palamadac ciniza. uyzasa saka &quot;semilaway balu a ceci",
tabakiayay,,★☆☆,corpus_highfreq,"saadidi'ay a cidekay ku Laaluwa. u tabakiayay a niyazu' sa, ku Tapalong",
tabakiyay,,★☆☆,corpus_highfreq,"1757 a mihcaan. Kelaseke a tabakiyay a cacudadan pain ci Watean a patelak, ngay i tabakiay acacudadan patideng misiwbay tu mahiniay misiwliay, kya maedap ci wate cay tu kapakuyuc.",
tada,,★☆☆,corpus_highfreq,"(1) “ u kikay ku sapicuduh” ya balungan hina u kikay ku sapicuduh sa. anu idaw ku nipipacumudan tu sapicuduh tu kikayan atu taneng u kikay ku sapicuduh, nika hatidaay tu caay namin kaw u kikay ku micuduhan, hakiya u caayay pacumud tu kikay, caay kaw nu “ kikayay a balungan”. hatu hatidaay nu nipacunaan tu balungaan, anu pacumuden tu kikay anu caay cukaymasi u “sasilud tu” “ hucunu imian” saan tu “ payaypay a balungan” u caayay kaw u kikayay a balungaan, caay kaw u kikayay nu balungaan. kanahatu ",
tademaway,,★☆☆,corpus_highfreq,"1491 a mihcaan ci Ke-pay-ni micumud tu Ke-la-ke-bu tuse Ye-cye-lung talakaw a cacudadan “iyawya ngangan Ke-la-ke-bu talakaway a cacudadan han”, minanam I itini minnam tu asipay, hekalay, hulic, padekuanya, amilayap tu nu tademaway nalimaan misulitay nu nizatengan",
tahkal,,★☆☆,corpus_highfreq,"1 a bulad hawsa, haymaw satu mutizeng, tabaki satu ku mata, tahkal tu ku sakuhikuhian a kulit nu banuh. 2 a bulad hawsa, masakuyu tu ku wayway, mutizeng, mangelu'en henay maduba', mahamin tu sibanuh ku uzip. balaki tu hawsa, singisngis tu, mazicem tu ku tangila, tanayu' tu ku padahaw, taneng tu maduba' mizakep tu kakanan.",
taitung,,★☆☆,corpus_highfreq,"Laiyi akuwan(來義鄉) Paiwan a kamu Rai, tini i Taywan labu nu Ping-tung akuwan tawalian i tepang, nuamis nacapi i Taiwu a kenis, nuwalian, nuwalian macapi i Taitung akuwan Daren a kenis, Jinfeng a kenis, nutipan macapi ku Wanluan a kenis, Sin-py a kenis, nutipan nutimulan patatuling tu Fang-kiaw a kenis, mitulaes tu timulan tu Zung-za a kenis, tademaw izaw ku 7.4 melebu a tademaw, uyza u Ping-tungay akuwan a katuuday i buyu’ay a binacadan u sakatusa u katuuday a tademaw, “uyni dada’”, uynuan a keni",
taiwanese,,★☆☆,corpus_highfreq,Ariel Lin is a Taiwanese actress and singer. She rose to fame for her role as Yuan Xiangqin in the Taiwanese drama It Started with a Kiss (2005) and the Chinese fantasy drama The Little Fairy (2006). Lin won Best Actress at the 43rd and 47th Golden Bell Awards for her roles in They Kiss Again (2007) and In Time with You (2011) respectively.,
takelal,,★☆☆,corpus_highfreq,"2000 a mihcaan “sazikuzay a nikalabi” caay piuwac misakapah misanga’, u hekalay sangalenb sa macaculi, uzuma miciliay nasa uyni nikulitan takelal tatu ku nibanawan, u kucungay misulitay tu likisi atu misulitay tu kiwkay tu nisakapahan misanga’ tu nikulitanay maazih yadah ku masazumaay a zazan.
kakuniza:Sabak Tutuy",
takubuwan,,★☆☆,corpus_highfreq,18：08 pasimal tu Takubuwan kimukimulu (達固湖灣火圈澆油、點燃（第3火）),
talakaw,,★☆☆,corpus_highfreq,"1491 a mihcaan ci Ke-pay-ni micumud tu Ke-la-ke-bu tuse Ye-cye-lung talakaw a cacudadan “iyawya ngangan Ke-la-ke-bu talakaway a cacudadan han”, minanam I itini minnam tu asipay, hekalay, hulic, padekuanya, amilayap tu nu tademaway nalimaan misulitay nu nizatengan",
talakaway,,★☆☆,corpus_highfreq,"""Luye hananay i satalakaway a picekulan"" u kitidaan sa i Pusung ya Luye a kenis Yung-an a niyadu’, i kasaamisan niya talakaway a masaniyadu’ ya Lung-tin han, nipicidekan ku nikasaan kiyu i limaay a bataan nu mihcaan sa, u papalumaan aca tu ya uciya a caciwmungan a kitidaan, sakay nu Taywanay pikingkiwan tu sasakapah tu sikacakat nu uciya, katinengan ku nika sakahenulan nu sakaidaw.",
talastas,,★☆☆,corpus_highfreq,"Cin-men u kalimadan katayzaan nu talastas a ayam, nu sayadahan ayam a lamangan, paymihcaan tu balangbangan tu kasienawan sabeleng sa ku talastas a ayam tayni tu kasienawan, masacidekay aazihan, Cin-men a kuwan hina maazih ku papidangay tu ayam tungusa u tay-sen, uyni a ayam patin han Cin-men buyu’y ayam sye-huy huy ayam atu Cin-men piidangan a basu nu balemeday a tuud. 2013 a mihcaan malingatu, Sya-min Taten subalan micunus misanga’ tut ukus, milakuit miubi tu liken nu bayu, Cin-men tukusa kanat",
talu,,★☆☆,corpus_highfreq,"Aw-cow tini i nutimulan pangkiw nu hekal, teban nu timul bayu atu In-tu a bayu, izaway ku nu Aw-cow talu atu Ta-s-ma-niya a kasasubal. Aw-cow u bayu amin ku taliyuk, sawali timul silaed tu Ta-s-man a bayu atu malabelaw tu Niw-si-lan, nuamisan silaed tu Ti-won bayu atu To-lye-s a bayu atu Tung-ti-won, masasupaewang ku In-tu-ni-si-ya atu Pa-pu-ya-sin-ci nye-ya.",
taludu'ay,,★☆☆,corpus_highfreq,"i mahini idaw kiya cacay a ayam makay tapuku mubahel, makaadih nida kiya taludu'ay a limecedan tu utiih nu balucu'a wayway,mipalita cinida tu taludu'ay a limecedan maydih haw mukilul cinidaan tatacuwa tayda i kapahay a kakitidaan.",
taluma,,★☆☆,corpus_highfreq,"1326 a mihca nikapatayan tu nu wama cinida , taluma aca i yawinung cipitulake . itida , unu dumay ku katinengan nida tu kawaw . u mahiniay mamisulit tu sasulitan sa atu tineng misulit a tademaw , caay katenes katinengan tu cinida u tabakiay tu kasinganganan .",
tama,,★☆☆,corpus_highfreq,"5-7 a bulad mabutelak tu kalawlaway a kulit, balu nu lamit u talakaw pakala tu 3-9 a hunan, balu nu satabu adidi’ tusa aca, enem ku balu nu papahan, tama a kasabalu enem. u heci i 7-9 a muladan mazuhem tu, masaculayay a heci u tanayu’ pakala tu 0.5-1 a hunan,duhepic ku pudac nu heci, u hekal sapucu’pucu’ sa adidi’ mahapinang mahiza u gang masapucu’.",
tan,,★☆☆,corpus_highfreq,"1979 a mihcaan, ke-te-ha-se musumad tu nganagn u nu-ke han. aydaay a nuke atademaw u manamakay in- niw-te a tademaw atu tan may pulun maudip a tukay, u ke-lin-lan a tademaw tiniay mueneng sa 25% itini.",
tanayu,,★☆☆,corpus_highfreq,"3800mi nu sasaan u sema nu sulda , tanayu 5.7 a kuli saisasaay sa 2980 mi , micumud i e-may u cuedetay akilakilangan mukelid tu 5.3 malebut ami, uenal nu sulda nuka sa kayakay 158‰ . 3800米以下為冰舌，長5.7公里，最低端2980米，伸入原始峨眉冷杉林帶5.3千米，冰面平均縱坡度158‰。",
tanayu',,★☆☆,corpus_highfreq,".kuyu, uzip nu micucu'ay, mukanay tu titi aadupan. mahiniay u kamu tu kuyu hananay, u zuma singanga aca tu sumanahay kuyu, kalumeni'ad ku kasumanah kuyu atu lutuk kuyu. dadawa ku tangila nu heni matineng a icuwa ku ngiha asaan, dadaw a pakasanek, tanayu' ku padahaw siduba', kadadawa ku nikaduba' katukuh 50 a bataan km/h, sisa angangan u buting, piya', kabus, kalang, edu, ayam, u cilekay adidi'ay aadupan ku nikanan, uzuma miala aca tu zumaay mulangaway a kakanan.",
tanayu'ay,,★☆☆,corpus_highfreq,"""adidi'ay salunganay buting a tademaw"" (kamu nu Ing: The Little Mermaid) u i 1989 a mihcaan ci How-te-ti-se-ni, nisanga'an tu saka 28 a micidekay ku kapah tanayu'ay mangnga a iga,",
tanayuay,,★☆☆,corpus_highfreq,"1931年日本入侵中國東北地區時，達斡爾族進行過激烈的抵抗。1953年，根據本民族的意願恢復原有的名稱，統一定名為達斡爾。 sakayliwmah農業 tada kaluk ku kawaw nu Dakane, alahican miadup ku kawaw nuheni, manamuh tu “kucim a belacan” hinapalamel i buling tu akutiaay nu hemayan atu buling nu mugiyan a walay, piyang. buling atu nimelecan tu basis a mugian sipalamel i aam kanamuhan nu babalaki a kakanen. lami’ hantu idaw ku “waci sawada’ nu pabuy”, “ hannu limaen mikamel ku basis”, “ kunpile’ liwkawya”, manamuh mutabaku, minanum tu ucia atu epah. tanayuay nu ten",
taneng,,★☆☆,corpus_highfreq,"""Forcipule"" taneng miadup, cucukan tu duku, caay kaw tatengay nu alisalap a laway. ya duku namakayda ilabu milakuyd tu ngangucuhan katukuh i  “Forcipule” a tungduh.",
tang,,★☆☆,corpus_highfreq,"1907 a mihca 6 a bulad 26 a mihcaan, ciniza atu caculculan i Ti-pi-li-si a tuse labu nu pabinawlan misamamaw tu miadingay nu patayzaay i gingku a sakaput. i kakuwangan, sisangaan a abet mapung mapatay ku 40 a tademaw, ciniza atu caculculan miubi miala tu 25 mang a lu-pu ku kalisiw, caay pisubelid tu cacacay a kalisiwan, hamin han a pabeli tu masakaputay. nika itawya ci Mung-sen-wi-ke misakaku mikelid tu way-kaw-cye-so-tang a sakaput hinisa mialaw tu gingku tungus u la’cusay a waway, palasawad ha",
